File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Weather,Water,Animal,Temperature,FalseTrigger,Comment
05250855.JPG,NPR1,NPR1 - April to June,25-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250856.JPG,NPR1,NPR1 - April to June,25-May-17,3:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250857.JPG,NPR1,NPR1 - April to June,25-May-17,4:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250858.JPG,NPR1,NPR1 - April to June,25-May-17,5:00:03,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250859.JPG,NPR1,NPR1 - April to June,25-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250860.JPG,NPR1,NPR1 - April to June,25-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250861.JPG,NPR1,NPR1 - April to June,25-May-17,8:00:03,Ok,FALSE,Sunny,TRUE,FALSE,12,FALSE,
05250862.JPG,NPR1,NPR1 - April to June,25-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,12,FALSE,
05250863.JPG,NPR1,NPR1 - April to June,25-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,12,FALSE,
05250864.JPG,NPR1,NPR1 - April to June,25-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,13,FALSE,
05250865.JPG,NPR1,NPR1 - April to June,25-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,12,FALSE,
05250866.JPG,NPR1,NPR1 - April to June,25-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,16,FALSE,
05250867.JPG,NPR1,NPR1 - April to June,25-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05250868.JPG,NPR1,NPR1 - April to June,25-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,20,FALSE,
05250869.JPG,NPR1,NPR1 - April to June,25-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,17,FALSE,
05250870.JPG,NPR1,NPR1 - April to June,25-May-17,16:48:24,Ok,FALSE,Shade,TRUE,TRUE,16,FALSE,Baboon
05250871.JPG,NPR1,NPR1 - April to June,25-May-17,17:00:02,Ok,FALSE,Shade,TRUE,TRUE,16,FALSE,Baboon
05250872.JPG,NPR1,NPR1 - April to June,25-May-17,17:03:28,Ok,FALSE,Shade,TRUE,TRUE,16,FALSE,Baboon
05250873.JPG,NPR1,NPR1 - April to June,25-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05250874.JPG,NPR1,NPR1 - April to June,25-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05250875.JPG,NPR1,NPR1 - April to June,25-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05250876.JPG,NPR1,NPR1 - April to June,25-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05250877.JPG,NPR1,NPR1 - April to June,25-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05250878.JPG,NPR1,NPR1 - April to June,25-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260879.JPG,NPR1,NPR1 - April to June,26-May-17,0:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05260880.JPG,NPR1,NPR1 - April to June,26-May-17,1:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05260881.JPG,NPR1,NPR1 - April to June,26-May-17,2:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260882.JPG,NPR1,NPR1 - April to June,26-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260883.JPG,NPR1,NPR1 - April to June,26-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260884.JPG,NPR1,NPR1 - April to June,26-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260885.JPG,NPR1,NPR1 - April to June,26-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260886.JPG,NPR1,NPR1 - April to June,26-May-17,6:26:08,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260887.JPG,NPR1,NPR1 - April to June,26-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05260888.JPG,NPR1,NPR1 - April to June,26-May-17,8:00:02,Ok,FALSE,Sunny,TRUE,FALSE,8,FALSE,
05260889.JPG,NPR1,NPR1 - April to June,26-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05260890.JPG,NPR1,NPR1 - April to June,26-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
05260891.JPG,NPR1,NPR1 - April to June,26-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05260892.JPG,NPR1,NPR1 - April to June,26-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05260893.JPG,NPR1,NPR1 - April to June,26-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05260894.JPG,NPR1,NPR1 - April to June,26-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05260895.JPG,NPR1,NPR1 - April to June,26-May-17,15:00:02,Dark,FALSE,Shade,TRUE,FALSE,21,FALSE,
05260896.JPG,NPR1,NPR1 - April to June,26-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,20,FALSE,
05260897.JPG,NPR1,NPR1 - April to June,26-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,16,FALSE,
05260898.JPG,NPR1,NPR1 - April to June,26-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05260899.JPG,NPR1,NPR1 - April to June,26-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05260900.JPG,NPR1,NPR1 - April to June,26-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05260901.JPG,NPR1,NPR1 - April to June,26-May-17,21:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05260902.JPG,NPR1,NPR1 - April to June,26-May-17,22:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05260903.JPG,NPR1,NPR1 - April to June,26-May-17,23:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270904.JPG,NPR1,NPR1 - April to June,27-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270905.JPG,NPR1,NPR1 - April to June,27-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270906.JPG,NPR1,NPR1 - April to June,27-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270907.JPG,NPR1,NPR1 - April to June,27-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05270908.JPG,NPR1,NPR1 - April to June,27-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05270909.JPG,NPR1,NPR1 - April to June,27-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05270910.JPG,NPR1,NPR1 - April to June,27-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05270911.JPG,NPR1,NPR1 - April to June,27-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05270912.JPG,NPR1,NPR1 - April to June,27-May-17,8:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05270913.JPG,NPR1,NPR1 - April to June,27-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,6,FALSE,
05270914.JPG,NPR1,NPR1 - April to June,27-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,16,FALSE,
05270915.JPG,NPR1,NPR1 - April to June,27-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,17,FALSE,
05270916.JPG,NPR1,NPR1 - April to June,27-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05270917.JPG,NPR1,NPR1 - April to June,27-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05270918.JPG,NPR1,NPR1 - April to June,27-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05270919.JPG,NPR1,NPR1 - April to June,27-May-17,15:00:02,Dark,FALSE,Shade,TRUE,FALSE,22,FALSE,
05270920.JPG,NPR1,NPR1 - April to June,27-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,17,FALSE,
05270921.JPG,NPR1,NPR1 - April to June,27-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,15,FALSE,
05270922.JPG,NPR1,NPR1 - April to June,27-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05270923.JPG,NPR1,NPR1 - April to June,27-May-17,19:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05270924.JPG,NPR1,NPR1 - April to June,27-May-17,20:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270925.JPG,NPR1,NPR1 - April to June,27-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270926.JPG,NPR1,NPR1 - April to June,27-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05270927.JPG,NPR1,NPR1 - April to June,27-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05280928.JPG,NPR1,NPR1 - April to June,28-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05280929.JPG,NPR1,NPR1 - April to June,28-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05280930.JPG,NPR1,NPR1 - April to June,28-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05280931.JPG,NPR1,NPR1 - April to June,28-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05280932.JPG,NPR1,NPR1 - April to June,28-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05280933.JPG,NPR1,NPR1 - April to June,28-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05280934.JPG,NPR1,NPR1 - April to June,28-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05280935.JPG,NPR1,NPR1 - April to June,28-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05280936.JPG,NPR1,NPR1 - April to June,28-May-17,8:00:02,Ok,FALSE,Sunny,TRUE,FALSE,8,FALSE,
05280937.JPG,NPR1,NPR1 - April to June,28-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,10,FALSE,
05280938.JPG,NPR1,NPR1 - April to June,28-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,12,FALSE,
05280939.JPG,NPR1,NPR1 - April to June,28-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,17,FALSE,
05280940.JPG,NPR1,NPR1 - April to June,28-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05280941.JPG,NPR1,NPR1 - April to June,28-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05280942.JPG,NPR1,NPR1 - April to June,28-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05280943.JPG,NPR1,NPR1 - April to June,28-May-17,15:00:03,Dark,FALSE,Shade,TRUE,FALSE,25,FALSE,
05280944.JPG,NPR1,NPR1 - April to June,28-May-17,16:00:03,Ok,FALSE,Shade,TRUE,FALSE,17,FALSE,
05280945.JPG,NPR1,NPR1 - April to June,28-May-17,17:00:03,Ok,FALSE,Shade,TRUE,FALSE,15,FALSE,
05280946.JPG,NPR1,NPR1 - April to June,28-May-17,18:00:03,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05280947.JPG,NPR1,NPR1 - April to June,28-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05280948.JPG,NPR1,NPR1 - April to June,28-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05280949.JPG,NPR1,NPR1 - April to June,28-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05280950.JPG,NPR1,NPR1 - April to June,28-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05280951.JPG,NPR1,NPR1 - April to June,28-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05290952.JPG,NPR1,NPR1 - April to June,29-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
05290953.JPG,NPR1,NPR1 - April to June,29-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290954.JPG,NPR1,NPR1 - April to June,29-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290955.JPG,NPR1,NPR1 - April to June,29-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290956.JPG,NPR1,NPR1 - April to June,29-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290957.JPG,NPR1,NPR1 - April to June,29-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290958.JPG,NPR1,NPR1 - April to June,29-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290959.JPG,NPR1,NPR1 - April to June,29-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,5,FALSE,
05290960.JPG,NPR1,NPR1 - April to June,29-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,5,FALSE,
05290961.JPG,NPR1,NPR1 - April to June,29-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,6,FALSE,
05290962.JPG,NPR1,NPR1 - April to June,29-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
05290963.JPG,NPR1,NPR1 - April to June,29-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05290964.JPG,NPR1,NPR1 - April to June,29-May-17,12:00:03,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
05290965.JPG,NPR1,NPR1 - April to June,29-May-17,13:00:03,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05290966.JPG,NPR1,NPR1 - April to June,29-May-17,14:00:03,Ok,FALSE,Sunny,TRUE,FALSE,22,FALSE,
05290967.JPG,NPR1,NPR1 - April to June,29-May-17,15:00:02,Dark,FALSE,Shade,TRUE,FALSE,25,FALSE,
05290968.JPG,NPR1,NPR1 - April to June,29-May-17,16:00:02,Ok,FALSE,Shade,TRUE,FALSE,21,FALSE,
05290969.JPG,NPR1,NPR1 - April to June,29-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,17,FALSE,
05290970.JPG,NPR1,NPR1 - April to June,29-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05290971.JPG,NPR1,NPR1 - April to June,29-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05290972.JPG,NPR1,NPR1 - April to June,29-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05290973.JPG,NPR1,NPR1 - April to June,29-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05290974.JPG,NPR1,NPR1 - April to June,29-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
05290975.JPG,NPR1,NPR1 - April to June,29-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
05300001.JPG,NPR1,NPR1 - April to June,30-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05300976.JPG,NPR1,NPR1 - April to June,30-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05300977.JPG,NPR1,NPR1 - April to June,30-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
05300978.JPG,NPR1,NPR1 - April to June,30-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05300979.JPG,NPR1,NPR1 - April to June,30-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
05300980.JPG,NPR1,NPR1 - April to June,30-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05300981.JPG,NPR1,NPR1 - April to June,30-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05300982.JPG,NPR1,NPR1 - April to June,30-May-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05300983.JPG,NPR1,NPR1 - April to June,30-May-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05300984.JPG,NPR1,NPR1 - April to June,30-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,15,FALSE,
05300985.JPG,NPR1,NPR1 - April to June,30-May-17,9:00:03,Ok,FALSE,Sunny,TRUE,FALSE,17,FALSE,
05300986.JPG,NPR1,NPR1 - April to June,30-May-17,10:00:03,Ok,FALSE,Sunny,TRUE,FALSE,22,FALSE,
05300987.JPG,NPR1,NPR1 - April to June,30-May-17,11:00:03,Ok,FALSE,Sunny,TRUE,FALSE,26,FALSE,
05300988.JPG,NPR1,NPR1 - April to June,30-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05300989.JPG,NPR1,NPR1 - April to June,30-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05300990.JPG,NPR1,NPR1 - April to June,30-May-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,31,FALSE,
05300991.JPG,NPR1,NPR1 - April to June,30-May-17,14:32:30,Ok,FALSE,Shade,TRUE,TRUE,30,FALSE,Baboon
05300992.JPG,NPR1,NPR1 - April to June,30-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,31,FALSE,
05300993.JPG,NPR1,NPR1 - April to June,30-May-17,16:00:02,Dark,FALSE,Shade,TRUE,FALSE,27,FALSE,
05300994.JPG,NPR1,NPR1 - April to June,30-May-17,17:00:02,Dark,FALSE,Shade,TRUE,FALSE,23,FALSE,
05300995.JPG,NPR1,NPR1 - April to June,30-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05300996.JPG,NPR1,NPR1 - April to June,30-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,21,FALSE,
05300997.JPG,NPR1,NPR1 - April to June,30-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05300998.JPG,NPR1,NPR1 - April to June,30-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05300999.JPG,NPR1,NPR1 - April to June,30-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310002.JPG,NPR1,NPR1 - April to June,31-May-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310003.JPG,NPR1,NPR1 - April to June,31-May-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
05310004.JPG,NPR1,NPR1 - April to June,31-May-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
05310005.JPG,NPR1,NPR1 - April to June,31-May-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310006.JPG,NPR1,NPR1 - April to June,31-May-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310007.JPG,NPR1,NPR1 - April to June,31-May-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310008.JPG,NPR1,NPR1 - April to June,31-May-17,6:00:03,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05310009.JPG,NPR1,NPR1 - April to June,31-May-17,7:00:03,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05310010.JPG,NPR1,NPR1 - April to June,31-May-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,17,FALSE,
05310011.JPG,NPR1,NPR1 - April to June,31-May-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,20,FALSE,
05310012.JPG,NPR1,NPR1 - April to June,31-May-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,25,FALSE,
05310013.JPG,NPR1,NPR1 - April to June,31-May-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,27,FALSE,
05310014.JPG,NPR1,NPR1 - April to June,31-May-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,30,FALSE,
05310015.JPG,NPR1,NPR1 - April to June,31-May-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,30,FALSE,
05310016.JPG,NPR1,NPR1 - April to June,31-May-17,14:00:02,Ok,FALSE,Shade,TRUE,FALSE,28,FALSE,
05310017.JPG,NPR1,NPR1 - April to June,31-May-17,15:00:02,Ok,FALSE,Shade,TRUE,FALSE,30,FALSE,
05310018.JPG,NPR1,NPR1 - April to June,31-May-17,16:00:02,Dark,FALSE,Shade,TRUE,FALSE,28,FALSE,
05310019.JPG,NPR1,NPR1 - April to June,31-May-17,17:00:02,Ok,FALSE,Shade,TRUE,FALSE,26,FALSE,
05310020.JPG,NPR1,NPR1 - April to June,31-May-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,22,FALSE,
05310021.JPG,NPR1,NPR1 - April to June,31-May-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,20,FALSE,
05310022.JPG,NPR1,NPR1 - April to June,31-May-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,17,FALSE,
05310023.JPG,NPR1,NPR1 - April to June,31-May-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310024.JPG,NPR1,NPR1 - April to June,31-May-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,15,FALSE,
05310025.JPG,NPR1,NPR1 - April to June,31-May-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
06010026.JPG,NPR1,NPR1 - April to June,01-Jun-17,0:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
06010027.JPG,NPR1,NPR1 - April to June,01-Jun-17,1:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
06010028.JPG,NPR1,NPR1 - April to June,01-Jun-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
06010029.JPG,NPR1,NPR1 - April to June,01-Jun-17,3:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
06010030.JPG,NPR1,NPR1 - April to June,01-Jun-17,4:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
06010031.JPG,NPR1,NPR1 - April to June,01-Jun-17,5:00:03,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
06010032.JPG,NPR1,NPR1 - April to June,01-Jun-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
06010033.JPG,NPR1,NPR1 - April to June,01-Jun-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
06010034.JPG,NPR1,NPR1 - April to June,01-Jun-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,7,FALSE,
06010035.JPG,NPR1,NPR1 - April to June,01-Jun-17,9:00:02,Ok,FALSE,Shade,TRUE,FALSE,8,FALSE,
06010036.JPG,NPR1,NPR1 - April to June,01-Jun-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
06010037.JPG,NPR1,NPR1 - April to June,01-Jun-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06010038.JPG,NPR1,NPR1 - April to June,01-Jun-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06010039.JPG,NPR1,NPR1 - April to June,01-Jun-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06010040.JPG,NPR1,NPR1 - April to June,01-Jun-17,14:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06010041.JPG,NPR1,NPR1 - April to June,01-Jun-17,15:00:02,Dark,FALSE,Shade,TRUE,FALSE,22,FALSE,
06010042.JPG,NPR1,NPR1 - April to June,01-Jun-17,16:00:02,Dark,FALSE,Shade,TRUE,FALSE,21,FALSE,
06010043.JPG,NPR1,NPR1 - April to June,01-Jun-17,17:00:02,Dark,FALSE,Shade,TRUE,FALSE,17,FALSE,
06010044.JPG,NPR1,NPR1 - April to June,01-Jun-17,18:00:02,Dark,FALSE,Dark,TRUE,FALSE,16,FALSE,
06010045.JPG,NPR1,NPR1 - April to June,01-Jun-17,19:00:02,Dark,FALSE,Dark,TRUE,FALSE,13,FALSE,
06010046.JPG,NPR1,NPR1 - April to June,01-Jun-17,20:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
06010047.JPG,NPR1,NPR1 - April to June,01-Jun-17,21:00:02,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
06010048.JPG,NPR1,NPR1 - April to June,01-Jun-17,22:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
06010049.JPG,NPR1,NPR1 - April to June,01-Jun-17,23:00:02,Dark,FALSE,Dark,TRUE,FALSE,12,FALSE,
06020050.JPG,NPR1,NPR1 - April to June,02-Jun-17,0:00:03,Dark,FALSE,Dark,TRUE,FALSE,11,FALSE,
06020051.JPG,NPR1,NPR1 - April to June,02-Jun-17,1:00:03,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
06020052.JPG,NPR1,NPR1 - April to June,02-Jun-17,2:00:02,Dark,FALSE,Dark,TRUE,FALSE,10,FALSE,
06020053.JPG,NPR1,NPR1 - April to June,02-Jun-17,3:00:02,Dark,FALSE,Dark,TRUE,FALSE,8,FALSE,
06020054.JPG,NPR1,NPR1 - April to June,02-Jun-17,4:00:02,Dark,FALSE,Dark,TRUE,FALSE,7,FALSE,
06020055.JPG,NPR1,NPR1 - April to June,02-Jun-17,5:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
06020056.JPG,NPR1,NPR1 - April to June,02-Jun-17,6:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
06020057.JPG,NPR1,NPR1 - April to June,02-Jun-17,7:00:02,Dark,FALSE,Dark,TRUE,FALSE,6,FALSE,
06020058.JPG,NPR1,NPR1 - April to June,02-Jun-17,8:00:02,Ok,FALSE,Shade,TRUE,FALSE,5,FALSE,
06020059.JPG,NPR1,NPR1 - April to June,02-Jun-17,9:00:02,Ok,FALSE,Sunny,TRUE,FALSE,7,FALSE,
06020060.JPG,NPR1,NPR1 - April to June,02-Jun-17,10:00:02,Ok,FALSE,Sunny,TRUE,FALSE,15,FALSE,
06020061.JPG,NPR1,NPR1 - April to June,02-Jun-17,11:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06020062.JPG,NPR1,NPR1 - April to June,02-Jun-17,12:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
06020063.JPG,NPR1,NPR1 - April to June,02-Jun-17,13:00:02,Ok,FALSE,Sunny,TRUE,FALSE,21,FALSE,
